target_id	length	eff_length	est_counts	tpm
gene-HO397_08930	1686	1749.17	21	7.18303
gene-HO397_08935	582	600.555	6	5.9775
gene-HO397_08940	696	698.395	16	13.7069
gene-HO397_08945	1911	1807.34	16	5.29664
gene-HO397_08950	345	304.721	16	31.4151
gene-HO397_08955	360	331.129	32	57.8193
gene-HO397_08960	180	102.274	25	146.25
gene-HO397_08965	1362	1718.85	45	15.6637
gene-HO397_08970	579	606.339	25	24.6686
gene-HO397_08975	1365	1370.39	26	11.3514
gene-HO397_08980	1599	1661.78	12	4.32044
gene-HO397_08985	1557	1708.5	24	8.40461
gene-HO397_08990	972	1109.74	19	10.2436
gene-HO397_08995	801	759.892	23	18.1091
gene-HO397_09000	852	717.577	18	15.0081
gene-HO397_09005	459	570.42	4	4.19552
gene-HO397_09010	567	525.133	5	5.69667
gene-HO397_09015	810	960.829	10	6.22693
gene-HO397_09020	210	211.385	21	59.4383
gene-HO397_09025	144	114.422	8	41.8312
gene-HO397_09030	288	271.809	65	143.077
gene-HO397_09035	144	81.1528	15	110.588
gene-HO397_09040	240	193.926	0	0
gene-HO397_09045	792	883.727	33	22.3417
gene-HO397_09050	1374	1540.82	3	1.16491
gene-HO397_09055	882	971.824	24	14.7756
gene-HO397_09060	2049	2280.21	82	21.5159
gene-HO397_09065	699	724.558	140	115.605
gene-HO397_09070	498	523.41	18	20.5755
gene-HO397_09075	1284	1530.88	49	19.1503
gene-HO397_09080	2634	2710.17	27	5.96056
gene-HO397_09085	1440	1526.16	7	2.74422
gene-HO397_09090	237	192.096	8	24.9168
gene-HO397_09095	192	180.847	75	248.126
gene-HO397_09100	657	614.408	10	9.73786
gene-HO397_09105	342	363.905	11	18.0853
gene-HO397_09110	873	1012.08	20	11.8232
gene-HO397_09115	375	386.47	12	18.5774
gene-HO397_09120	231	184.88	115	372.159
gene-HO397_09125	657	602.921	9	8.93104
gene-HO397_09130	663	616.108	22	21.3642
gene-HO397_09135	2061	2323.79	14	3.60456
gene-HO397_09140	660	722.799	9	7.44981
gene-HO397_09145	357	342.902	10	17.4482
gene-HO397_09150	291	323.121	18	33.3294
gene-HO397_09155	1179	1354.11	8	3.53472
gene-HO397_09160	642	542.723	6	6.61445
gene-HO397_09165	1812	1781.98	15	5.03626
gene-HO397_09170	1476	1729.11	20	6.92033
gene-HO397_09175	870	853.138	46	32.2596
gene-HO397_09180	1443	1405.63	14	5.95907
gene-HO397_09185	972	948.891	27	17.0242
gene-HO397_09190	1323	1646.93	21	7.62892
gene-HO397_09195	933	1234.4	20	9.6938
gene-HO397_09200	756	838.06	25	17.8478
gene-HO397_09205	786	849.988	21	14.7818
gene-HO397_09210	1011	997.594	51	30.587
gene-HO397_09215	612	591.938	15	15.1613
gene-HO397_09220	66	27.4668	4	87.1308
gene-HO397_09225	603	690.154	4	3.46764
gene-HO397_09230	522	505.666	13	15.3815
gene-HO397_09235	741	766.011	36	28.1182
gene-HO397_09240	453	536.531	36	40.1447
gene-HO397_09245	1773	1761.1	113	38.3896
gene-HO397_09250	567	484.958	8	9.86976
gene-HO397_09255	819	1019.64	12	7.04131
gene-HO397_09260	396	299.959	8	15.9569
gene-HO397_09265	744	826.452	24	17.3746
gene-HO397_09270	972	936.547	12	7.66606
gene-HO397_09275	2430	2564.43	16	3.73292
gene-HO397_09280	1101	1070.72	1	0.558785
gene-HO397_09285	747	648.919	75	69.1498
gene-HO397_09290	567	505.348	5	5.9197
gene-HO397_09295	1734	2013.56	69	20.5024
gene-HO397_09300	489	546.496	11	12.0428
gene-HO397_09305	393	321.499	5	9.30487
gene-HO397_09310	2079	2255.18	9	2.38771
gene-HO397_09315	1149	1253.07	1	0.477467
gene-HO397_09320	645	598.755	0	0
gene-HO397_09325	390	384.149	1	1.55747
gene-HO397_09330	1050	1054.59	1	0.567333
gene-HO397_09335	861	766.584	1	0.780478
gene-HO397_09340	1602	1610.17	5	1.85789
gene-HO397_09345	1662	1616.89	2	0.740066
gene-HO397_09350	504	457.755	0	0
gene-HO397_09355	1965	1935.71	2	0.618175
gene-HO397_09360	927	880.755	0	0
gene-HO397_09365	888	918.043	1	0.651714
gene-HO397_09370	579	544.429	9	9.89057
gene-HO397_09375	351	306.455	12	23.428
gene-HO397_09380	429	451.927	11	14.5628
gene-HO397_09385	1425	1845.98	20	6.48222
gene-HO397_09390	801	847.925	2	1.41121
gene-HO397_09395	987	1052.23	1	0.568604
gene-HO397_09400	1515	1738.85	14	4.81711
gene-HO397_09405	990	1003.66	4	2.38449
gene-HO397_09410	504	469.379	17	21.6693
gene-HO397_09415	252	193.729	3	9.26503
gene-HO397_09420	87	56.939	446	4686.46
gene-HO397_09425	324	293.914	4	8.14254
gene-HO397_09430	498	562.66	71	75.4975
gene-HO397_09435	240	173.153	22	76.0176
gene-HO397_09440	1212	1335.44	36	16.1286
gene-HO397_09445	666	821.362	25	18.2107
rna-HO397_09450	87	46.3586	379	4891.36
rna-HO397_09455	74	34.5313	89	1542.05
rna-HO397_09460	76	36.3116	137	2257.34
gene-HO397_09465	549	708.697	8	6.75383
gene-HO397_09470	1833	2016.03	15	4.45159
gene-HO397_09475	576	577.65	4	4.14301
gene-HO397_09480	698	711.903	0.00979694	0.0082336
gene-HO397_09485	645	672.041	22	19.5861
gene-HO397_09490	1359	1642.44	159	57.9201
gene-HO397_09495	672	671.72	69	61.4584
gene-HO397_09500	414	407.662	6	8.80585
gene-HO397_09505	1005	927.793	3	1.9346
gene-HO397_09510	636	636.625	9	8.45822
gene-HO397_09515	651	707.376	5	4.22902
gene-HO397_09520	531	621.103	41	39.4949
rna-HO397_09525	90	48.9759	93	1136.11
gene-HO397_09530	798	780.185	12	9.20247
rna-HO397_09535	76	36.3116	291	4794.78
gene-HO397_09540	7077	7790.81	76	5.83649
gene-HO397_09545	1053	1146.13	9	4.69816
gene-HO397_09550	1317	1376.29	11	4.78194
gene-HO397_09555	1455	1577.84	13	4.92948
gene-HO397_09560	717	795.13	3	2.25737
rna-HO397_09565	76	36.3116	291	4794.78
gene-HO397_09570	1644	1726.24	27	9.35801
rna-HO397_09575	76	36.3116	291	4794.78
gene-HO397_09580	951	1063.57	9	5.06288
gene-HO397_09585	918	918.529	1	0.65137
rna-HO397_09590	76	36.3116	291	4794.78
gene-HO397_09595	936	1014.79	49	28.8894
gene-HO397_09600	1080	1042.56	37	21.2334
gene-HO397_09605	744	706	22	18.644
gene-HO397_09610	546	604.81	28	27.6987
gene-HO397_09615	239	200.383	15	44.7869
gene-HO397_09620	306	259.819	0	0
gene-HO397_09625	699	652.755	0	0
gene-HO397_09630	144	99.7069	0	0
gene-HO397_09635	402	344.534	1	1.73655
gene-HO397_09640	102	59.9888	2	19.9471
gene-HO397_09645	147	102.534	0	0
gene-HO397_09650	183	130.988	2	9.13523
gene-HO397_09655	330	296.068	6	12.1249
gene-HO397_09660	1059	1207.82	4	1.98144
gene-HO397_09665	474	490.714	6	7.31549
gene-HO397_09670	1167	1332.84	6	2.69336
gene-HO397_09675	1428	1788.01	15	5.01928
gene-HO397_09680	228	218.879	3	8.20043
gene-HO397_09685	1059	1129.49	3	1.58913
gene-HO397_09690	1359	1366.13	24	10.5109
gene-HO397_09695	63	24.8318	0	0
gene-HO397_09700	930	1144.94	21	10.9738
gene-HO397_09705	825	837.176	44	31.4454
gene-HO397_09710	51	14.8811	5	201.028
gene-HO397_09715	900	909.106	8	5.26497
gene-HO397_09720	1305	1005.94	10	5.94766
gene-HO397_09725	1071	1085.98	2	1.10187
gene-HO397_09730	1068	1106.13	17	9.19527
gene-HO397_09735	591	510.607	4	4.68699
gene-HO397_09740	738	684.875	7	6.11515
gene-HO397_09745	777	845.82	5	3.53682
gene-HO397_09750	612	710.321	7	5.89609
gene-HO397_09755	981	1331.95	59	26.5023
gene-HO397_09760	1167	1281.57	358	167.132
gene-HO397_09765	1407	1381.72	13	5.62916
gene-HO397_09770	1365	1539.29	9.44323	3.67047
gene-HO397_09775	1425	1724.54	10	3.46934
gene-HO397_09780	698	715.26	153.949	128.776
gene-HO397_09785	768	855.261	28	19.5875
gene-HO397_09790	1113	1364.29	24	10.525
gene-HO397_09795	1176	1431.2	27	11.2872
gene-HO397_09800	822	1230.14	20	9.72737
gene-HO397_09805	747	939.258	14	8.91792
gene-HO397_09810	579	608.785	15	14.7417
gene-HO397_09815	1113	1427	51	21.3829
gene-HO397_09820	1425	2088.37	56	16.0435
gene-HO397_09825	546	628.52	8	7.61537
gene-HO397_09830	879	1065.44	12	6.73866
gene-HO397_09835	900	905.221	29	19.1674
gene-HO397_09840	1086	1265.86	22	10.3982
gene-HO397_09845	894	963.198	9	5.59046
gene-HO397_09850	1395	1471.88	13	5.28436
gene-HO397_09855	1221	1303.42	2	0.91805
gene-HO397_09860	1281	1326.01	1	0.451204
gene-HO397_09865	1479	1432.76	0	0
gene-HO397_09870	1395	1530.19	5	1.95499
gene-HO397_09875	1371	1502.85	3.55677	1.41599
gene-HO397_09880	1437	1330.72	1	0.449606
gene-HO397_09885	1224	1255.02	4	1.90691
gene-HO397_09890	480	433.755	0	0
gene-HO397_09895	966	864.911	2	1.3835
gene-HO397_09900	1122	1071.42	1	0.55842
gene-HO397_09905	549	502.755	0	0
gene-HO397_09910	747	834.715	2	1.43355
gene-HO397_09915	1218	1338.83	4	1.78754
gene-HO397_09920	1218	1187.69	1	0.503753
gene-HO397_09925	489	442.755	0	0
gene-HO397_09930	840	995.299	2	1.20226
gene-HO397_09935	2163	2209.88	1	0.27074
gene-HO397_09940	444	403.737	1	1.48191
gene-HO397_09945	1140	1135.33	1	0.526983
gene-HO397_09950	1584	1585.26	17	6.41606
gene-HO397_09955	1854	1890.5	50	15.8239
gene-HO397_09960	582	383.23	32	49.9587
gene-HO397_09965	642	627.982	6	5.71643
gene-HO397_09970	3318	3285.82	23	4.18798
gene-HO397_09975	849	1044.71	4	2.29078
gene-HO397_09980	1353	1091.36	4	2.19287
gene-HO397_09985	1941	2402.46	16	3.9846
gene-HO397_09990	762	779.557	2	1.53498
gene-HO397_09995	660	661.669	1	0.904232
gene-HO397_10000	60	22.2244	14	376.893
gene-HO397_10005	57	19.6997	1	30.371
gene-HO397_10010	57	19.6997	5	151.855
gene-HO397_10015	57	19.6997	8	242.968
gene-HO397_10020	1248	1156.59	2	1.0346
gene-HO397_10025	3123	2792.94	10	2.1422
gene-HO397_10030	3078	3285.77	6	1.09253
gene-HO397_10035	1416	1434.07	2	0.83441
gene-HO397_10040	1404	1657.75	9	3.24821
gene-HO397_10045	723	636.006	14	13.17
gene-HO397_10050	333	286.819	0	0
gene-HO397_10055	1362	1497.44	25	9.98873
gene-HO397_10060	318	326.091	4	7.33907
gene-HO397_10065	900	766.611	3	2.34135
gene-HO397_10070	549	671.74	3	2.67203
gene-HO397_10075	698	715.678	0.000130654	0.000109226
gene-HO397_10080	240	300.716	10	19.8959
gene-HO397_10085	1041	1236.78	6	2.90254
gene-HO397_10090	1356	1417.07	25	10.5552
gene-HO397_10095	285	314.132	17	32.3785
gene-HO397_10100	453	562.926	26	27.6339
gene-HO397_10105	1263	1402.99	74	31.5571
gene-HO397_10110	855	821.434	95	69.1945
gene-HO397_10115	1053	1198.7	5	2.49563
gene-HO397_10120	1278	1286.48	3	1.39521
gene-HO397_10125	1005	958.755	0	0
gene-HO397_10130	966	1001.18	6	3.58557
gene-HO397_10135	747	741.464	3	2.42076
gene-HO397_10140	819	991.209	6	3.62165
gene-HO397_10145	801	729.678	10	8.19953
gene-HO397_10150	789	777.066	9	6.92955
gene-HO397_10155	240	176.092	162	550.422
gene-HO397_10160	432	519.093	241	277.775
gene-HO397_10165	666	722.724	86	71.1945
gene-HO397_10170	165	118.51	5	25.2427
gene-HO397_10175	264	331.753	56	100.994
gene-HO397_10180	195	149.228	0	0
gene-HO397_10185	698	715.678	0.000130654	0.000109226
gene-HO397_10190	162	209.675	4	11.4139
gene-HO397_10195	1110	1231.62	13	6.31518
gene-HO397_10200	2034	1940.31	27	8.32554
gene-HO397_10205	3795	4006.09	45	6.72067
gene-HO397_10210	3633	3899.32	15	2.30156
gene-HO397_10215	318	284.897	2	4.20013
gene-HO397_10220	1089	942.099	4	2.54029
gene-HO397_10225	2280	2252.72	56	14.8731
gene-HO397_10230	1137	1076.59	9	5.00164
gene-HO397_10235	2001	1863.15	38	12.2027
gene-HO397_10240	462	483.913	3	3.70915
gene-HO397_10245	471	496.848	5	6.02098
gene-HO397_10250	720	706.377	13	11.011
gene-HO397_10255	1686	1832.96	8	2.6113
gene-HO397_10260	732	719.713	7	5.81914
gene-HO397_10265	108	72.4099	9	74.3644
gene-HO397_10270	732	728.333	3	2.4644
gene-HO397_10275	927	883.681	5	3.38528
gene-HO397_10280	1158	1169.35	4	2.04662
gene-HO397_10285	918	731.445	1	0.817972
gene-HO397_10290	2298	2194.86	28	7.63258
gene-HO397_10295	1716	1796.34	36	11.9904
gene-HO397_10300	933	910.664	16	10.5119
gene-HO397_10305	588	572.305	2	2.09085
gene-HO397_10310	579	638.886	3	2.80943
gene-HO397_10315	762	715.755	0	0
gene-HO397_10320	1527	1343.97	2	0.890349
gene-HO397_10325	84	43.6458	0	0
gene-HO397_10330	948	929.319	12	7.72569
gene-HO397_10335	399	428.434	21	29.3262
gene-HO397_10340	696	702.42	8	6.81418
gene-HO397_10345	885	926.695	26	16.7864
gene-HO397_10350	720	685.882	31	27.0416
gene-HO397_10355	240	193.926	0	0
gene-HO397_10360	1239	1353.53	8	3.53624
gene-HO397_10365	1236	1118.09	4	2.14043
gene-HO397_10370	1011	1221.27	11	5.38892
gene-HO397_10375	1521	1661.14	10	3.60176
gene-HO397_10380	994	979.265	17	10.3865
gene-HO397_10385	1041	1073.21	11	6.13235
gene-HO397_10390	1158	1086.93	10	5.50452
gene-HO397_10395	669	665.364	15	13.4881
gene-HO397_10400	836	828.527	1	0.722127
gene-HO397_10405	1992	2203.34	23	6.2455
gene-HO397_10410	1470	1537.53	29	11.2848
gene-HO397_10415	882	793.867	13	9.79751
gene-HO397_10420	1050	864.557	17	11.7646
gene-HO397_10425	858	998.021	3	1.79847
gene-HO397_10430	1089	1183.02	10	5.0574
gene-HO397_10435	1251	1391.28	9	3.87034
gene-HO397_10440	942	856.693	3	2.09516
gene-HO397_10445	699	819.214	6	4.38202
gene-HO397_10450	1251	1408.89	5	2.12331
gene-HO397_10455	939	892.755	0	0
gene-HO397_10460	942	1027.19	3	1.74739
gene-HO397_10465	1692	1508.84	7	2.77573
gene-HO397_10470	939	910.124	3	1.97216
gene-HO397_10475	1131	995.146	4	2.40488
gene-HO397_10480	1182	1089.49	5	2.7458
gene-HO397_10485	255	185.325	7	22.5988
gene-HO397_10490	573	567.761	6	6.32276
gene-HO397_10495	1467	1558.24	7	2.68772
gene-HO397_10500	987	1066.11	1	0.561203
gene-HO397_10505	714	649.252	4	3.6861
gene-HO397_10510	567	593.832	55	55.414
gene-HO397_10515	1557	1685.13	4	1.4202
gene-HO397_10520	1815	2214.58	36	9.72595
gene-HO397_10525	1095	1186.51	3	1.51276
gene-HO397_10530	1026	1176.35	9	4.57749
gene-HO397_10535	1590	1847.09	59	19.111
gene-HO397_10540	345	308.593	41	79.491
gene-HO397_10545	1191	1139.33	12	6.30162
gene-HO397_10550	696	859.591	4	2.78412
gene-HO397_10555	1761	1804.89	3	0.994469
gene-HO397_10560	285	294.139	12	24.409
gene-HO397_10565	1008	1069.52	19	10.6288
gene-HO397_10570	228	186.281	25	80.2956
gene-HO397_10575	1761	1820.5	25	8.21617
rna-HO397_10580	77	37.2239	161	2587.76
gene-HO397_10585	2592	2820.21	34	7.21304
gene-HO397_10590	648	599.207	12	11.9819
gene-HO397_10595	1053	960.66	14	8.71924
gene-HO397_10600	558	478.812	6	7.49733
gene-HO397_10605	1944	1686.95	21	7.44796
gene-HO397_10610	480	442.152	3	4.05948
gene-HO397_10615	210	164.014	0	0
gene-HO397_10620	738	744.703	1	0.80341
gene-HO397_10625	663	616.755	0	0
gene-HO397_10630	618	484.226	1	1.23559
gene-HO397_10635	603	556.755	0	0
gene-HO397_10640	450	419.591	1	1.42592
gene-HO397_10645	864	873.095	1	0.685265
gene-HO397_10650	696	733.931	11	8.96722
gene-HO397_10655	2487	2380.27	13	3.26766
gene-HO397_10660	264	307.097	1	1.94825
gene-HO397_10665	495	488.297	2	2.45057
gene-HO397_10670	489	544.219	73	80.2545
gene-HO397_10675	1647	1628.24	110	40.4199
gene-HO397_10680	1644	1666.25	15	5.38605
gene-HO397_10685	651	631.719	10	9.47102
gene-HO397_10690	1065	1018.76	0	0
gene-HO397_10695	1056	1003.93	5	2.97979
gene-HO397_10700	996	931.009	3	1.92792
gene-HO397_10705	698	711.903	0.00979694	0.0082336
gene-HO397_10710	2850	3068.39	32	6.23965
gene-HO397_10715	1827	2107.93	12	3.40601
gene-HO397_10720	1386	1378.29	5	2.17045
gene-HO397_10725	663	616.755	0	0
gene-HO397_10730	651	604.755	0	0
gene-HO397_10735	1323	1280.84	3	1.40135
gene-HO397_10740	1185	1188.42	1	0.503443
gene-HO397_10745	777	813.986	1	0.735027
gene-HO397_10750	1650	1681	5	1.7796
gene-HO397_10755	4395	4723.15	64	8.10715
gene-HO397_10760	624	498.255	5	6.00398
gene-HO397_10765	1689	1618.3	5	1.84855
gene-HO397_10770	2628	2617.56	88	20.1144
gene-HO397_10775	723	823.941	13	9.4399
gene-HO397_10780	3753	3905	19	2.91107
gene-HO397_10785	2286	2401.67	23	5.72974
gene-HO397_10790	1131	1038.74	9	5.18387
gene-HO397_10795	255	170.213	8	28.1202
gene-HO397_10800	651	680.592	7	6.15363
gene-HO397_10805	240	189.229	9	28.4561
gene-HO397_10810	1077	1277.2	20	9.36897
gene-HO397_10815	1359	1443.23	25	10.364
gene-HO397_10820	1629	1676.49	1	0.356877
gene-HO397_10825	1260	1206.3	10	4.95981
gene-HO397_10830	1191	1048.89	3	1.71124
gene-HO397_10835	903	1016.09	2	1.17765
gene-HO397_10840	804	848.951	9	6.34279
gene-HO397_10845	1290	1348.81	3	1.33073
gene-HO397_10850	1206	1256.76	3	1.4282
gene-HO397_10855	783	746.244	1	0.801751
gene-HO397_10860	1203	1342.04	10	4.45814
gene-HO397_10865	543	549.048	11	11.9868
gene-HO397_10870	426	559.856	45	48.0902
gene-HO397_10875	603	649.659	227	209.055
gene-HO397_10880	1140	1283.58	298	138.904
gene-HO397_10885	969	1050.05	67	38.1757
gene-HO397_10890	1983	2166.57	213	58.8204
gene-HO397_10895	891	1036.64	196	113.122
gene-HO397_10900	1653	1656.44	126	45.511
gene-HO397_10905	336	279.228	151	323.548
gene-HO397_10910	387	362.642	53	87.4417
gene-HO397_10915	267	214.613	6	16.7269
gene-HO397_10920	1356	1613.97	9	3.33631
gene-HO397_10925	963	806.91	8	5.93178
gene-HO397_10930	858	779.917	9	6.90422
gene-HO397_10935	759	520.163	1	1.15022
gene-HO397_10940	1671	1539.9	11	4.27387
gene-HO397_10945	1296	1378.7	9	3.90564
gene-HO397_10950	306	270.507	3	6.63535
gene-HO397_10955	462	439.862	3	4.08061
gene-HO397_10960	918	1047.01	8	4.57151
gene-HO397_10965	1212	1484.86	7	2.82054
gene-HO397_10970	325	278.819	0	0
gene-HO397_10975	504	497.648	1	1.20226
gene-HO397_10980	1358	1386.66	109	47.0302
gene-HO397_10985	1458	1410.2	20	8.48537
gene-HO397_10990	1530	1543.95	21	8.13776
gene-HO397_10995	1842	1913.44	56	17.5103
gene-HO397_11000	303	229.918	4	10.4089
gene-HO397_11005	555	511.585	8	9.35605
gene-HO397_11010	543	467.695	8	10.234
gene-HO397_11015	978	1027.06	14	8.15555
gene-HO397_11020	2727	2794.73	50	10.7041
gene-HO397_11025	1338	1253.32	31	14.7986
gene-HO397_11030	501	387.922	4	6.16929
gene-HO397_11035	1803	1878.76	57	18.152
gene-HO397_11040	663	620.255	27	26.0444
gene-HO397_11045	444	410.881	56	81.544
gene-HO397_11050	939	925.445	30	19.395
gene-HO397_11055	1218	1380.33	15	6.50172
gene-HO397_11060	600	641.982	12	11.1835
gene-HO397_11065	1833	1986.96	15	4.51672
gene-HO397_11070	651	694.483	12	10.3381
gene-HO397_11075	495	551.204	11	11.9399
gene-HO397_11080	456	506.923	12	14.1631
gene-HO397_11085	1203	1123.74	247	131.508
gene-HO397_11090	2145	1903.54	76	23.8876
gene-HO397_11095	1521	1633	4	1.46553
gene-HO397_11100	543	537.298	16	17.8166
gene-HO397_11105	552	536.58	6	6.69018
gene-HO397_11110	645	611.807	2	1.95585
gene-HO397_11115	648	613.564	3	2.92538
gene-HO397_11120	363	345.477	9	15.5863
gene-HO397_11125	894	928.283	35	22.5584
gene-HO397_11130	891	1100.11	21	11.421
gene-HO397_11135	774	669.719	2	1.78672
gene-HO397_11140	717	759.143	8	6.30502
gene-HO397_11145	687	684.215	10	8.74435
gene-HO397_11150	783	874.513	5	3.42077
gene-HO397_11155	783	775.126	19	14.6657
gene-HO397_11160	570	564.668	13	13.7743
gene-HO397_11165	1518	1457.87	14	5.74554
gene-HO397_11170	489	416.804	9	12.9191
gene-HO397_11175	663	751.119	51	40.6239
gene-HO397_11180	1269	1147.48	15	7.82108
gene-HO397_11185	915	900.312	25	16.6137
gene-HO397_11190	660	638.36	24	22.494
gene-HO397_11195	813	738.682	97	78.566
gene-HO397_11200	1014	906.411	89	58.747
gene-HO397_11205	1137	1110.34	21	11.3157
gene-HO397_11210	996	965.151	13	8.05877
gene-HO397_11215	1179	1461.61	23	9.41489
gene-HO397_11220	1221	1124.29	17	9.04668
gene-HO397_11225	2007	1962.14	13	3.964
gene-HO397_11230	279	210.378	1	2.84394
gene-HO397_11235	549	561.124	14	14.9276
gene-HO397_11240	810	901.14	6	3.98363
gene-HO397_11245	825	811.976	11	8.10531
gene-HO397_11250	1086	995.14	15	9.01836
gene-HO397_11255	933	764.672	17	13.3013
gene-HO397_11260	552	494.44	23	27.8314
gene-HO397_11265	825	957.714	84	52.4764
gene-HO397_11270	552	571.738	9	9.41816
gene-HO397_11275	480	550.54	7	7.60728
gene-HO397_11280	507	453.575	3	3.95724
gene-HO397_11285	753	792.065	2	1.51074
gene-HO397_11290	2646	3127.56	9	1.7217
gene-HO397_11295	564	596.189	1	1.00354
gene-HO397_11300	486	365.126	24	39.3268
gene-HO397_11305	2145	2261.97	16	4.23207
gene-HO397_11310	1311	1210.93	5	2.47042
gene-HO397_11315	285	182.048	20	65.7303
gene-HO397_11320	1341	1413.24	13	5.5036
gene-HO397_11325	766	833.04	7	5.02751
gene-HO397_11330	698	707.377	0	0
gene-HO397_11335	309	370.516	6	9.68868
gene-HO397_11340	756	766.473	6	4.68354
gene-HO397_11345	933	1085.31	4	2.20509
rna-HO397_11350	75	35.4246	25	422.237
gene-HO397_11355	936	1164.67	17	8.73307
gene-HO397_11360	1338	1339.32	2	0.893444
gene-HO397_11365	1329	1457.59	22	9.0304
gene-HO397_11370	1539	1874.37	18	5.74562
gene-HO397_11375	1164	1187.59	12	6.04552
gene-HO397_11380	615	687.761	20	17.3985
gene-HO397_11385	3594	4276.28	89	12.4522
gene-HO397_11390	1146	1398.09	13	5.56324
gene-HO397_11395	945	1145.41	11	5.74584
gene-HO397_11400	1695	2112.31	25	7.08115
gene-HO397_11405	1251	1449.6	1	0.412737
gene-HO397_11410	633	586.755	0	0
gene-HO397_11415	276	290.929	22	45.2436
gene-HO397_11420	243	206.799	14	40.5043
gene-HO397_11425	921	922.519	9	5.83697
gene-HO397_11430	72	32.7634	3	54.7838
gene-HO397_11435	1239	1124.99	42	22.3369
gene-HO397_11440	1698	1920.32	18	5.60813
gene-HO397_11445	735	918.177	35	22.8067
gene-HO397_11450	858	910.659	9	5.91299
gene-HO397_11455	2496	2704.25	3	0.663735
gene-HO397_11460	1038	956.68	2	1.25079
gene-HO397_11465	1086	1191.96	4	2.00779
gene-HO397_11470	1248	1118.46	3	1.60481
gene-HO397_11475	327	280.819	0	0
gene-HO397_11480	966	1068.53	15	8.39897
gene-HO397_11485	1257	1229.07	10	4.86792
gene-HO397_11490	327	372.402	1	1.6066
gene-HO397_11495	1239	1298.46	31	14.2841
gene-HO397_11500	1203	1292.13	6	2.77821
gene-HO397_11505	2190	2179.31	18	4.94168
rna-HO397_11510	76	36.3116	904	14895.1
rna-HO397_11515	76	36.3116	904	14895.1
gene-HO397_11520	345	362.887	25	41.2182
gene-HO397_11525	372	460.315	4	5.19907
gene-HO397_11530	1416	1458.02	19	7.79672
rna-HO397_11535	76	36.3116	25	411.923
rna-HO397_11540	76	36.3116	25	411.923
rna-HO397_11545	76	36.3116	25	411.923
rna-HO397_11550	76	36.3116	12.6667	208.707
gene-HO397_11555	342	310.551	3	5.77975
gene-HO397_11560	927	888.791	15	10.0975
gene-HO397_11565	999	1025.94	14	8.16447
gene-HO397_11570	219	172.997	0	0
gene-HO397_11575	2016	1978.14	8	2.41965
gene-HO397_11580	987	854.225	72	50.4291
gene-HO397_11585	762	874.125	12	8.2135
gene-HO397_11590	972	1090.35	48	26.3388
gene-HO397_11595	258	294.574	11	22.3418
gene-HO397_11600	1728	1801.75	37	12.2865
gene-HO397_11605	510	427.606	54	75.5562
gene-HO397_11610	852	934.349	9	5.76307
gene-HO397_11615	375	399.161	14	20.9846
gene-HO397_11620	735	899.005	32	21.2965
gene-HO397_11625	912	906.091	2	1.32062
gene-HO397_11630	1098	1032.03	3	1.7392
gene-HO397_11635	876	953.6	4	2.50966
gene-HO397_11640	834	877.165	5	3.41043
gene-HO397_11645	1017	1086.68	11	6.05638
gene-HO397_11650	792	721.658	9	7.46159
gene-HO397_11655	858	905.042	5	3.30538
gene-HO397_11660	897	1172.16	5	2.55213
gene-HO397_11665	1425	1619.93	14	5.17074
gene-HO397_11670	900	956.868	7	4.3769
gene-HO397_11675	576	647.047	6	5.548
gene-HO397_11680	450	384.875	7	10.8817
gene-HO397_11685	426	465.137	13	16.7218
gene-HO397_11690	870	849.929	28	19.7104
gene-HO397_11695	900	888.963	15	10.0955
gene-HO397_11700	1053	1287.85	6	2.78745
gene-HO397_11705	501	454.755	0	0
gene-HO397_11710	660	669.31	3	2.68172
gene-HO397_11715	888	781.157	2	1.53184
gene-HO397_11720	1362	1437.63	1	0.416173
gene-HO397_11725	1404	1194.92	2	1.00141
gene-HO397_11730	1227	1180.76	0	0
gene-HO397_11735	1188	1141.76	0	0
gene-HO397_11740	837	790.755	0	0
gene-HO397_11745	1404	1357.76	0	0
gene-HO397_11750	288	241.844	0	0
gene-HO397_11755	294	198.046	1	3.02102
gene-HO397_11760	1017	970.755	0	0
gene-HO397_11765	810	763.755	0	0
gene-HO397_11770	702	655.755	0	0
gene-HO397_11775	480	541.432	1	1.10504
gene-HO397_11780	336	289.819	0	0
gene-HO397_11785	2280	2127.4	19	5.34349
gene-HO397_11790	951	1046.36	3	1.71539
gene-HO397_11795	2004	1990.18	5	1.50313
gene-HO397_11800	1044	999.347	2	1.19739
gene-HO397_11805	576	533.321	1	1.12184
gene-HO397_11810	1980	1950.49	8	2.45395
gene-HO397_11815	1701	1670.24	42	15.0449
gene-HO397_11820	3114	2969.75	14	2.82051
gene-HO397_11825	60	22.2244	38	1023
gene-HO397_11830	357	332.871	17	30.5558
gene-HO397_11835	1128	1167.76	24	12.2964
gene-HO397_11840	201	201.91	19	56.301
gene-HO397_11845	699	715.183	11	9.20229
gene-HO397_11850	2016	2047.24	21	6.13722
gene-HO397_11855	864	819.568	13	9.49028
gene-HO397_11860	714	673.966	2	1.77547
gene-HO397_11865	1035	1008.88	91	53.9663
gene-HO397_11870	879	920.365	44	28.6031
gene-HO397_11875	573	524.514	26	29.6576
gene-HO397_11880	471	408.348	23	33.699
gene-HO397_11885	618	571.755	0	0
gene-HO397_11890	2019	2095.6	3	0.856513
